GroupName,UnitName,ContactName,Address,TimeIn,textbox16,StopLengthSecs,textbox7
Propios,Unit: ZNL081,Lav Soldado Chocolate??,1-2 I-40 ,8/08/2024 6:51:08 p.m.,8/08/2024 6:52:08 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Rest Zabaletas,1 I-40 ,8/08/2024 7:00:32 p.m.,8/08/2024 7:00:47 p.m.,00h:00m:15s,1704h:40m:34s
Propios,Unit: ZNL081,"Rest,La Cabaña, Reductores",Loboguerrero - Mediacanoa ,8/08/2024 7:01:08 p.m.,8/08/2024 7:02:08 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Version 3 B/v La Guaira,Loboguerrero - Mediacanoa ,8/08/2024 7:07:50 p.m.,8/08/2024 7:08:02 p.m.,00h:00m:12s,1704h:40m:34s
Propios,Unit: ZNL081,BBCH Amparo -Tocayo,Loboguerrero - Mediacanoa,8/08/2024 7:08:47 p.m.,8/08/2024 7:09:23 p.m.,00h:00m:36s,1704h:40m:34s
Propios,Unit: ZNL081,PuenteTierra,Loboguerrero - Buga,8/08/2024 7:29:47 p.m.,8/08/2024 7:31:09 p.m.,00h:01m:22s,1704h:40m:34s
Propios,Unit: ZNL081,Engrasadero PuenteTierra,"Av 40-5, Restrepo, Valle Cauca",8/08/2024 7:35:09 p.m.,8/08/2024 7:33:09 p.m.,0-1h:58m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,8/08/2024 8:55:10 p.m.,8/08/2024 9:05:35 p.m.,00h:10m:25s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,9/08/2024 8:39:29 a.m.,9/08/2024 8:57:43 a.m.,00h:18m:14s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,9/08/2024 8:58:01 a.m.,10/08/2024 4:19:31 p.m.,31h:21m:30s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Descargue.,Palmira-Candelaria ,10/08/2024 4:24:27 p.m.,10/08/2024 4:41:55 p.m.,00h:17m:28s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Descargue.,Palmira-Candelaria ,10/08/2024 6:10:50 p.m.,10/08/2024 6:52:03 p.m.,00h:41m:13s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,10/08/2024 6:54:51 p.m.,10/08/2024 6:54:42 p.m.,0-1h:59m:51s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,10/08/2024 6:55:40 p.m.,10/08/2024 7:02:40 p.m.,00h:07m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Retorno Palm-Candelaria,Vía Palmira-Candelaría ,10/08/2024 7:10:24 p.m.,10/08/2024 7:10:39 p.m.,00h:00m:15s,1704h:40m:34s
Propios,Unit: ZNL081,Crucero Palmira Candelaria,Palmira-Candelaria ,10/08/2024 7:14:21 p.m.,10/08/2024 7:16:10 p.m.,00h:01m:49s,1704h:40m:34s
Propios,Unit: ZNL081,Taller Rodamuelles y frenos del Valle,1194 Carretera Cali - Yumbo,10/08/2024 7:33:41 p.m.,10/08/2024 7:36:41 p.m.,00h:03m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Parqueadero TLQ,7-34 Carrera 32,10/08/2024 7:49:42 p.m.,10/08/2024 7:50:42 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Parqueadero TLQ,7-34 Carrera 32,10/08/2024 7:51:42 p.m.,24/08/2024 12:51:37 p.m.,328h:59m:55s,1704h:40m:34s
Propios,Unit: ZNL081,Parqueadero TLQ,7-34 Carrera 32,24/08/2024 12:58:45 p.m.,26/08/2024 7:08:11 a.m.,42h:09m:26s,1704h:40m:34s
Propios,Unit: ZNL081,Propal Planta 1,102-10100 Carrera 21 ,26/08/2024 7:34:43 a.m.,26/08/2024 7:35:43 a.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Transmipartes Ltda Yumbo,"Cl14 20c-62, Yumbo, Valle Cauca",26/08/2024 7:36:43 a.m.,26/08/2024 7:37:43 a.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Crucero Palmira Candelaria,Palmira-Candelaria ,26/08/2024 8:04:28 a.m.,26/08/2024 8:05:44 a.m.,00h:01m:16s,1704h:40m:34s
Propios,Unit: ZNL081,Retorno Palm-Candelaria,Vía Palmira-Candelaría ,26/08/2024 8:08:44 a.m.,26/08/2024 8:09:07 a.m.,00h:00m:23s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero EDS las Victorias,14140 Carrera 34,26/08/2024 8:17:31 a.m.,26/08/2024 9:51:32 a.m.,01h:34m:01s,1704h:40m:34s
Propios,Unit: ZNL081,Retorno Palm-Candelaria,Vía Palmira-Candelaría ,26/08/2024 10:03:56 a.m.,26/08/2024 10:05:33 a.m.,00h:01m:37s,1704h:40m:34s
Propios,Unit: ZNL081,Crucero Palmira Candelaria,Palmira-Candelaria ,26/08/2024 10:09:05 a.m.,26/08/2024 10:11:32 a.m.,00h:02m:27s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,26/08/2024 11:09:41 a.m.,26/08/2024 7:52:15 p.m.,08h:42m:34s,1704h:40m:34s
Propios,Unit: ZNL081,Retorno Palm-Candelaria,Vía Palmira-Candelaría ,26/08/2024 8:22:27 p.m.,26/08/2024 8:22:54 p.m.,00h:00m:27s,1704h:40m:34s
Propios,Unit: ZNL081,Crucero Palmira Candelaria,Palmira-Candelaria ,26/08/2024 8:27:54 p.m.,26/08/2024 8:28:53 p.m.,00h:00m:59s,1704h:40m:34s
Propios,Unit: ZNL081,vulcanizadora El Niche,"Cl42 35a-13, Palmira, Valle Cauca",26/08/2024 8:32:53 p.m.,26/08/2024 8:33:33 p.m.,00h:00m:40s,1704h:40m:34s
Propios,Unit: ZNL081,Parqueadero Eds la 42,#41-66 Calle 46,26/08/2024 8:37:53 p.m.,27/08/2024 8:55:32 a.m.,12h:17m:39s,1704h:40m:34s
Propios,Unit: ZNL081,parq. estrellas del futuro,39271 Calle 42 Estación De Servicio Terpel Palmira ,26/08/2024 8:37:53 p.m.,26/08/2024 8:38:42 p.m.,00h:00m:49s,1704h:40m:34s
Propios,Unit: ZNL081,parq. estrellas del futuro,39271 Calle 42 Estación De Servicio Terpel Palmira ,27/08/2024 8:55:20 a.m.,27/08/2024 8:56:20 a.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero EDS la 42,,27/08/2024 8:56:20 a.m.,27/08/2024 8:56:14 a.m.,0-1h:59m:54s,1704h:40m:34s
Propios,Unit: ZNL081,Crucero Palmira Candelaria,Palmira-Candelaria ,27/08/2024 9:00:08 a.m.,27/08/2024 9:01:32 a.m.,00h:01m:24s,1704h:40m:34s
Propios,Unit: ZNL081,Eds terpel El Bolo Comaju,Palmira-Candelaria ,27/08/2024 9:11:26 a.m.,27/08/2024 10:24:53 a.m.,01h:13m:27s,1704h:40m:34s
Propios,Unit: ZNL081,Rest Rapitienda Corresponsal Bco,Palmira-Candelaria,27/08/2024 10:26:39 a.m.,27/08/2024 10:36:15 a.m.,00h:09m:36s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero EDS las Victorias,14140 Carrera 34,27/08/2024 10:54:37 a.m.,27/08/2024 11:57:50 a.m.,01h:03m:13s,1704h:40m:34s
Propios,Unit: ZNL081,Retorno Palm-Candelaria,Vía Palmira-Candelaría ,27/08/2024 12:10:24 p.m.,27/08/2024 12:10:50 p.m.,00h:00m:26s,1704h:40m:34s
Propios,Unit: ZNL081,Crucero Palmira Candelaria,Palmira-Candelaria ,27/08/2024 12:15:30 p.m.,27/08/2024 12:22:50 p.m.,00h:07m:20s,1704h:40m:34s
Propios,Unit: ZNL081,lavadero Kapul,14-31 14 - 39 14-23 1424 142-1442 Carrera 38 Carrera 38 Carrera 38 Carrera 38 Carrera 38 ,27/08/2024 12:44:50 p.m.,27/08/2024 1:56:18 p.m.,01h:11m:28s,1704h:40m:34s
Propios,Unit: ZNL081,Servi Lavado Capul,37-37 3762 37121-371 Calle 14 Calle 14 Calle 14 ,27/08/2024 1:56:18 p.m.,27/08/2024 2:01:17 p.m.,00h:04m:59s,1704h:40m:34s
Propios,Unit: ZNL081,ServiLAvado Capul,37-37 3777 37121-371 Calle 14 Calle 14 Calle 14 ,27/08/2024 1:56:18 p.m.,27/08/2024 2:01:17 p.m.,00h:04m:59s,1704h:40m:34s
Propios,Unit: ZNL081,BSN MEDICAL LTDA,352-35100 Calle 15 ,27/08/2024 2:05:17 p.m.,27/08/2024 2:06:17 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",27/08/2024 2:08:17 p.m.,27/08/2024 2:09:17 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Quimpac Palmira,63-97 Vía Al Aeropuerto,27/08/2024 2:31:16 p.m.,27/08/2024 11:15:25 p.m.,08h:44m:09s,1704h:40m:34s
Propios,Unit: ZNL081,Quimpac de Colombia-parqueadero,Cali-Cerrito ,27/08/2024 2:33:16 p.m.,27/08/2024 3:43:49 p.m.,01h:10m:33s,1704h:40m:34s
Propios,Unit: ZNL081,Quimpac de Colombia-parqueadero,Cali-Cerrito ,27/08/2024 10:27:22 p.m.,27/08/2024 11:06:23 p.m.,00h:39m:01s,1704h:40m:34s
Propios,Unit: ZNL081,Empaques Flexibles SA,27A15-27A63 Calle 15 ,27/08/2024 11:34:54 p.m.,27/08/2024 11:35:54 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",27/08/2024 11:36:54 p.m.,27/08/2024 11:37:54 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Laboratorios Dermanat S.A.,835-899 Carrera 32,27/08/2024 11:43:39 p.m.,28/08/2024 12:00:39 a.m.,00h:17m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Soluciones Nutritivas S.A.S.,"Kr32 10-18, Yumbo, Valle Cauca, Colombia",28/08/2024 4:08:39 a.m.,28/08/2024 4:19:42 a.m.,00h:11m:03s,1704h:40m:34s
Propios,Unit: ZNL081,GRUPO EMPRESARIAL DE LA LIMPIEZA S.A.,"Kr32 10-18, Yumbo, Valle Cauca, Colombia",28/08/2024 4:08:39 a.m.,28/08/2024 4:19:42 a.m.,00h:11m:03s,1704h:40m:34s
Propios,Unit: ZNL081,Bimbo de Colombia S.A.,103-10209 Carrera 32,28/08/2024 4:19:42 a.m.,28/08/2024 4:20:42 a.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",28/08/2024 4:27:17 a.m.,28/08/2024 4:28:42 a.m.,00h:01m:25s,1704h:40m:34s
Propios,Unit: ZNL081,Bavara Yumbo Porteria,25a105 Carretera Cali - Yumbo,28/08/2024 4:33:42 a.m.,28/08/2024 8:54:32 a.m.,04h:20m:50s,1704h:40m:34s
Propios,Unit: ZNL081,Cerveceria del Valle S.A.,,28/08/2024 8:56:24 a.m.,28/08/2024 12:38:06 p.m.,03h:41m:42s,1704h:40m:34s
Propios,Unit: ZNL081,Bavaria Yumbo Descargue,25a2 Carretera Cali - Yumbo,28/08/2024 8:56:24 a.m.,28/08/2024 12:38:48 p.m.,03h:42m:24s,1704h:40m:34s
Propios,Unit: ZNL081,Bavara Yumbo Porteria,25a105 Carretera Cali - Yumbo,28/08/2024 12:40:36 p.m.,28/08/2024 1:06:43 p.m.,00h:26m:07s,1704h:40m:34s
Propios,Unit: ZNL081,EDS Opes Terminal Logistico,Carretera Cali - Yumbo,28/08/2024 1:31:36 p.m.,28/08/2024 1:35:53 p.m.,00h:04m:17s,1704h:40m:34s
Propios,Unit: ZNL081,Empaques Flexibles SA,27A15-27A63 Calle 15 ,28/08/2024 1:47:52 p.m.,28/08/2024 1:48:52 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Quimicol Ltda,"Kr32 15, Yumbo, Valle Cauca",28/08/2024 1:52:52 p.m.,28/08/2024 1:53:52 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Empaques Flexa Descargue,"Entrada Ala Cl15-61, Yumbo, Valle Cauca",28/08/2024 1:53:52 p.m.,28/08/2024 1:54:52 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Navitrans Yumbo,13-95 Carrera 32,28/08/2024 1:53:52 p.m.,28/08/2024 1:54:52 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Vulcanizadora Perucho,10218 Carrera 32,28/08/2024 1:57:52 p.m.,28/08/2024 1:58:52 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,vulcanizadora Perucho,10197 10218 10261 10256-10278 Carrera 32 Carrera 32 Carrera 32 Carrera 32 ,28/08/2024 1:57:52 p.m.,28/08/2024 1:58:52 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,GRUPO EMPRESARIAL DE LA LIMPIEZA S.A.,"Kr32 10-18, Yumbo, Valle Cauca, Colombia",28/08/2024 1:58:52 p.m.,28/08/2024 1:59:52 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Soluciones Nutritivas S.A.S.,"Kr32 10-18, Yumbo, Valle Cauca, Colombia",28/08/2024 1:58:52 p.m.,28/08/2024 1:59:52 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Parqueadero TLQ,7-34 Carrera 32,28/08/2024 5:12:31 p.m.,29/08/2024 5:22:41 a.m.,12h:10m:10s,1704h:40m:34s
Propios,Unit: ZNL081,Parqueadero TLQ,7-34 Carrera 32,29/08/2024 5:22:31 a.m.,29/08/2024 5:23:38 a.m.,00h:01m:07s,1704h:40m:34s
Propios,Unit: ZNL081,Parqueadero TLQ,7-34 Carrera 32,29/08/2024 5:27:38 a.m.,29/08/2024 5:28:38 a.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Ecotechs laboratorios,"Cl10 31a-67, Yumbo, Valle Cauca",29/08/2024 5:31:38 a.m.,29/08/2024 5:32:38 a.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Peaje Mediacanoa,Tulua - Cali,29/08/2024 6:19:40 a.m.,29/08/2024 6:21:40 a.m.,00h:02m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Bascula mediacanoa,"Av 40-82, Buga, Valle Cauca",29/08/2024 6:46:18 a.m.,29/08/2024 6:46:40 a.m.,00h:00m:22s,1704h:40m:34s
Propios,Unit: ZNL081,PuenteTierra,Loboguerrero - Buga,29/08/2024 7:07:41 a.m.,29/08/2024 7:08:30 a.m.,00h:00m:49s,1704h:40m:34s
Propios,Unit: ZNL081,BBCH Amparo -Tocayo,Loboguerrero - Mediacanoa,29/08/2024 7:23:33 a.m.,29/08/2024 7:24:15 a.m.,00h:00m:42s,1704h:40m:34s
Propios,Unit: ZNL081,BBCH La Yolomba,Loboguerrero - Mediacanoa ,29/08/2024 7:34:12 a.m.,29/08/2024 7:34:24 a.m.,00h:00m:12s,1704h:40m:34s
Propios,Unit: ZNL081,La Balastrera,Loboguerrero - Mediacanoa ,29/08/2024 7:39:42 a.m.,29/08/2024 7:38:42 a.m.,0-1h:59m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Peaje Loboguerrero,Vía Principal Loboguerrero,29/08/2024 7:41:42 a.m.,29/08/2024 7:42:42 a.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,EL NARANJO,Cordoba - Loboguerrero ,29/08/2024 7:50:49 a.m.,29/08/2024 7:53:49 a.m.,00h:03m:00s,1704h:40m:34s
Propios,Unit: ZNL081,EL NARANJO,Cordoba - Loboguerrero ,29/08/2024 7:50:49 a.m.,29/08/2024 7:53:49 a.m.,00h:03m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero Petar B/ventura,Cordoba - Loboguerrero ,29/08/2024 8:15:01 a.m.,29/08/2024 8:14:49 a.m.,0-1h:59m:48s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero Petar B/ventura,Cordoba - Loboguerrero ,29/08/2024 8:15:19 a.m.,29/08/2024 8:15:43 a.m.,00h:00m:24s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero Petar B/ventura,Cordoba - Loboguerrero ,29/08/2024 8:15:49 a.m.,29/08/2024 9:16:54 a.m.,01h:01m:05s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero Petar B/ventura,Cordoba - Loboguerrero ,29/08/2024 9:19:52 a.m.,29/08/2024 9:20:18 a.m.,00h:00m:26s,1704h:40m:34s
Propios,Unit: ZNL081,Parq Los Paraguas,Cordoba - Loboguerrero,29/08/2024 9:23:45 a.m.,29/08/2024 9:24:09 a.m.,00h:00m:24s,1704h:40m:34s
Propios,Unit: ZNL081,EDS Petromil Parqueadero,2-100 I-40 ,29/08/2024 9:41:33 a.m.,29/08/2024 9:41:53 a.m.,00h:00m:20s,1704h:40m:34s
Propios,Unit: ZNL081,PTE EL PINAL,19972 191121-19857 Calle 6 Calle 6 Calle 6 ,29/08/2024 10:02:53 a.m.,29/08/2024 10:03:45 a.m.,00h:00m:52s,1704h:40m:34s
Propios,Unit: ZNL081,PTE EL PINAL,19972 191121-19857 Calle 6 Calle 6 Calle 6 ,29/08/2024 10:02:53 a.m.,29/08/2024 10:03:45 a.m.,00h:00m:52s,1704h:40m:34s
Propios,Unit: ZNL081,Almacol B/ventura,"Cl7a 18b-61, Buenaventura, Valle Cauca",29/08/2024 11:08:14 a.m.,29/08/2024 1:01:31 p.m.,01h:53m:17s,1704h:40m:34s
Propios,Unit: ZNL081,Almacol B/ventura,"Cl7a 18b-61, Buenaventura, Valle Cauca",29/08/2024 1:14:45 p.m.,29/08/2024 2:14:23 p.m.,00h:59m:38s,1704h:40m:34s
Propios,Unit: ZNL081,Quimpac B/ventutura, 18 B2 18 B 100 Calle 7,29/08/2024 1:15:02 p.m.,29/08/2024 1:17:01 p.m.,00h:01m:59s,1704h:40m:34s
Propios,Unit: ZNL081,ALMACENADORA COLOMBIANA,11143 112-11170 Calle 7 Calle 7 ,29/08/2024 1:15:02 p.m.,29/08/2024 1:17:01 p.m.,00h:01m:59s,1704h:40m:34s
Propios,Unit: ZNL081,Algranel B/ventura,72-7100 Carrera 18A ,29/08/2024 1:16:02 p.m.,29/08/2024 2:12:16 p.m.,00h:56m:14s,1704h:40m:34s
Propios,Unit: ZNL081,Almacol planta Btura,111-11169 Calle 7,29/08/2024 1:17:01 p.m.,29/08/2024 2:12:16 p.m.,00h:55m:15s,1704h:40m:34s
Propios,Unit: ZNL081,Quimpac B/ventutura, 18 B2 18 B 100 Calle 7,29/08/2024 1:19:57 p.m.,29/08/2024 2:09:28 p.m.,00h:49m:31s,1704h:40m:34s
Propios,Unit: ZNL081,ALMACENADORA COLOMBIANA,11143 112-11170 Calle 7 Calle 7 ,29/08/2024 1:20:57 p.m.,29/08/2024 1:23:57 p.m.,00h:03m:00s,1704h:40m:34s
Propios,Unit: ZNL081,ALMACENADORA COLOMBIANA,11143 112-11170 Calle 7 Calle 7 ,29/08/2024 2:10:23 p.m.,29/08/2024 2:12:16 p.m.,00h:01m:53s,1704h:40m:34s
Propios,Unit: ZNL081,Quimpac B/ventutura, 18 B2 18 B 100 Calle 7,29/08/2024 2:10:23 p.m.,29/08/2024 2:12:16 p.m.,00h:01m:53s,1704h:40m:34s
Propios,Unit: ZNL081,Parq. Distracom B/ventura,11162-11306 Calle 7,29/08/2024 2:38:23 p.m.,29/08/2024 2:51:05 p.m.,00h:12m:42s,1704h:40m:34s
Propios,Unit: ZNL081,PTE EL PINAL,19972 191121-19857 Calle 6 Calle 6 Calle 6 ,29/08/2024 2:53:41 p.m.,29/08/2024 2:54:41 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,PTE EL PINAL,19972 191121-19857 Calle 6 Calle 6 Calle 6 ,29/08/2024 2:53:41 p.m.,29/08/2024 2:54:41 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Rest El Porteño,Cordoba - Loboguerrero ,29/08/2024 3:51:43 p.m.,29/08/2024 3:52:29 p.m.,00h:00m:46s,1704h:40m:34s
Propios,Unit: ZNL081,Parq Los Paraguas,Cordoba - Loboguerrero,29/08/2024 4:05:50 p.m.,29/08/2024 4:06:32 p.m.,00h:00m:42s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero KATANGA Martin,Cordoba - Loboguerrero,29/08/2024 4:14:43 p.m.,29/08/2024 4:15:35 p.m.,00h:00m:52s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero La Cabaña,"Av 40, Buenaventura, Valle Cauca",29/08/2024 4:14:43 p.m.,29/08/2024 4:15:35 p.m.,00h:00m:52s,1704h:40m:34s
Propios,Unit: ZNL081,Estadero los Tubos,"Av 40, Buenaventura, Valle Cauca",29/08/2024 4:16:29 p.m.,29/08/2024 4:16:59 p.m.,00h:00m:30s,1704h:40m:34s
Propios,Unit: ZNL081,ACPM Puente nuevo pasando Cisneros,"Av 40, Cali, Valle Cauca",29/08/2024 4:39:02 p.m.,29/08/2024 4:39:44 p.m.,00h:00m:42s,1704h:40m:34s
Propios,Unit: ZNL081,EL NARANJO,Cordoba - Loboguerrero ,29/08/2024 4:45:28 p.m.,29/08/2024 4:47:04 p.m.,00h:01m:36s,1704h:40m:34s
Propios,Unit: ZNL081,EL NARANJO,Cordoba - Loboguerrero ,29/08/2024 4:45:28 p.m.,29/08/2024 4:47:04 p.m.,00h:01m:36s,1704h:40m:34s
Propios,Unit: ZNL081,Peaje Loboguerrero,Vía Principal Loboguerrero,29/08/2024 5:01:44 p.m.,29/08/2024 5:02:44 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero Soldado Chocolate,"Av 40, Restrepo, Valle Cauca",29/08/2024 5:18:50 p.m.,29/08/2024 5:18:59 p.m.,00h:00m:09s,1704h:40m:34s
Propios,Unit: ZNL081,Lav Soldado Chocolate??,1-2 I-40 ,29/08/2024 5:19:45 p.m.,29/08/2024 5:20:45 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Version 3 B/v La Guaira,Loboguerrero - Mediacanoa ,29/08/2024 5:34:02 p.m.,29/08/2024 5:34:32 p.m.,00h:00m:30s,1704h:40m:34s
Propios,Unit: ZNL081,Alto Calima Cierre Vial,Loboguerrero - Mediacanoa ,29/08/2024 5:43:50 p.m.,29/08/2024 5:44:50 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,PuenteTierra,Loboguerrero - Buga,29/08/2024 6:00:23 p.m.,29/08/2024 6:01:46 p.m.,00h:01m:23s,1704h:40m:34s
Propios,Unit: ZNL081,Hot. Los Guaduales,"Av 40-4, Restrepo, Valle Cauca",29/08/2024 6:07:46 p.m.,29/08/2024 6:08:46 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Crucero Palmira Candelaria,Palmira-Candelaria ,29/08/2024 7:42:49 p.m.,29/08/2024 7:43:34 p.m.,00h:00m:45s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,29/08/2024 7:44:49 p.m.,29/08/2024 8:00:04 p.m.,00h:15m:15s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,29/08/2024 9:05:44 p.m.,30/08/2024 7:26:47 a.m.,10h:21m:03s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,30/08/2024 7:28:47 a.m.,30/08/2024 1:40:15 p.m.,06h:11m:28s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Descargue.,Palmira-Candelaria ,30/08/2024 1:54:00 p.m.,30/08/2024 5:43:20 p.m.,03h:49m:20s,1704h:40m:34s
Propios,Unit: ZNL081,Sucroal Porteria,Palmira-Candelaria ,30/08/2024 5:56:08 p.m.,30/08/2024 6:22:34 p.m.,00h:26m:26s,1704h:40m:34s
Propios,Unit: ZNL081,Retorno Palm-Candelaria,Vía Palmira-Candelaría ,30/08/2024 6:26:28 p.m.,30/08/2024 6:26:18 p.m.,0-1h:59m:50s,1704h:40m:34s
Propios,Unit: ZNL081,Lavadero EDS las Victorias,14140 Carrera 34,30/08/2024 6:42:18 p.m.,30/08/2024 7:41:17 p.m.,00h:58m:59s,1704h:40m:34s
Propios,Unit: ZNL081,Eds terpel El Bolo Comaju,Palmira-Candelaria ,30/08/2024 7:56:39 p.m.,30/08/2024 8:14:25 p.m.,00h:17m:46s,1704h:40m:34s
Propios,Unit: ZNL081,Crucero Candelaria Caloto,153959 Candelaria-Puerto Tejada Florida ,30/08/2024 8:20:10 p.m.,30/08/2024 8:20:28 p.m.,00h:00m:18s,1704h:40m:34s
Propios,Unit: ZNL081,Disproquin S.A.S.,"Kr8, Cali, Valle Cauca, Colombia",30/08/2024 8:37:35 p.m.,30/08/2024 8:38:35 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Cosmeticos Janny S.A.S.,1-99 Autooriental ,30/08/2024 8:43:31 p.m.,30/08/2024 8:44:31 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Laboratorios Dermanat S.A.,835-899 Carrera 32,30/08/2024 8:59:16 p.m.,30/08/2024 9:00:16 p.m.,00h:01m:00s,1704h:40m:34s
Propios,Unit: ZNL081,Parqueadero TLQ,7-34 Carrera 32,31/08/2024 6:47:49 a.m.,31/08/2024 6:53:45 a.m.,00h:05m:56s,1704h:40m:34s
Propios,Unit: ZNL081,Momentive,"Kr1 15d-53, Yumbo, Valle Cauca, Colombia",31/08/2024 7:15:30 a.m.,31/08/2024 7:47:43 a.m.,00h:32m:13s,1704h:40m:34s
Propios,Unit: ZNL081,pinturas Algreco,188 #22-42 1183 1265-1169 Tulua - Cali Tulua - Cali Calle 16 Calle 16 ,31/08/2024 7:47:43 a.m.,31/08/2024 9:11:24 a.m.,01h:23m:41s,1704h:40m:34s
Propios,Unit: ZNL081,Momentive,"Kr1 16-50, Yumbo, Valle Cauca",31/08/2024 9:11:24 a.m.,31/08/2024 9:24:48 a.m.,00h:13m:24s,1704h:40m:34s
Propios,Unit: ZNL081,Momentive,"Kr1 15d-53, Yumbo, Valle Cauca, Colombia",31/08/2024 9:24:48 a.m.,31/08/2024 9:34:04 a.m.,00h:09m:16s,1704h:40m:34s
Propios,Unit: ZNL081,Ecotechs laboratorios,"Cl10 31a-67, Yumbo, Valle Cauca",31/08/2024 10:33:54 a.m.,31/08/2024 10:34:17 a.m.,00h:00m:23s,1704h:40m:34s
Propios,Unit: ZNL081,Parqueadero TLQ,7-34 Carrera 32,2/09/2024 5:18:18 a.m.,2/09/2024 5:28:17 a.m.,00h:09m:59s,1704h:40m:34s
Propios,Unit: ZNL081,Laboratorios Dermanat S.A.,835-899 Carrera 32,2/09/2024 5:29:17 a.m.,2/09/2024 5:30:09 a.m.,00h:00m:52s,1704h:40m:34s
Propios,Unit: ZNL081,Bascula mediacanoa,"Av 40-82, Buga, Valle Cauca",2/09/2024 6:30:19 a.m.,2/09/2024 6:37:19 a.m.,00h:07m:00s,1704h:40m:34s
Propios,Unit: ZNL081,BBCH Amparo -Tocayo,Loboguerrero - Mediacanoa,2/09/2024 7:15:32 a.m.,2/09/2024 7:16:20 a.m.,00h:00m:48s,1704h:40m:34s
